Data Source1,F11,Latitude,Longitude
FAA,10742,41.491963889,-112.026419444
FAA,10741,40.0821875,-109.291511111
FAA,10740,37.637902778,-109.484016667
FAA,10739,37.023888889,-111.616683333
FAA,10738,40.379686111,-111.768608333
FAA,10737,29.306283333,-97.129208333
FAA,10736,33.018175278,-96.506933056
FAA,10735,33.022619722,-96.536934167
FAA,10734,33.006786667,-96.506933056
FAA,10733,30.776311944,-94.428253889
FAA,10732,32.836805556,-95.245913889
FAA,10731,32.746388889,-97.655
FAA,10730,32.745222222,-97.661694444
FAA,10729,30.3757625,-95.557443056
FAA,10728,33.700938889,-96.913616667
FAA,10727,29.327883333,-96.117144444
FAA,10726,32.984444444,-97.171666667
FAA,10725,29.148055556,-95.641083333
FAA,10724,29.168023889,-95.621335
FAA,10723,26.1526,-97.979958333
FAA,10722,29.541436111,-95.128613889
FAA,10721,32.747716667,-97.786477778
FAA,10720,32.771794444,-97.740027778
FAA,10719,32.781239167,-97.816421944
FAA,10718,32.733333333,-97.646666667
FAA,10717,32.627077222,-97.783641667
FAA,10716,32.426944444,-96.856666667
FAA,10715,32.395380556,-96.8642
FAA,10714,32.471155556,-94.055944444
FAA,10713,29.861330833,-94.701030278
FAA,10712,31.548222222,-97.078888333
FAA,10711,31.514063889,-97.200394444
FAA,10710,31.489313889,-97.158422222
FAA,10709,28.801100833,-97.005820556
FAA,10708,28.854519444,-97.020505556
FAA,10707,28.812022222,-96.978177778
FAA,10706,34.159208333,-99.315977778
FAA,10705,29.213458333,-99.767738889
FAA,10704,32.337788889,-95.290366667
FAA,10703,32.341786111,-95.291902778
FAA,10702,32.343077778,-95.197061111
FAA,10701,30.957452778,-95.381794444
FAA,10700,30.086734722,-95.621402222
FAA,10699,29.943888889,-95.529444444
FAA,10698,30.095217778,-95.544941389
FAA,10697,30.061,-95.557777778
FAA,10696,32.336111111,-97.969444444
FAA,10695,30.200011111,-95.45625
FAA,10694,30.174472222,-95.452986111
FAA,10693,30.204127778,-95.452633333
FAA,10692,30.145805556,-95.433888889
FAA,10691,29.426061111,-94.980383333
FAA,10690,33.428844444,-94.047933333
FAA,10689,32.709961111,-96.278438889
FAA,10688,31.076277778,-97.364802778
FAA,10687,31.071666667,-97.375555556
FAA,10686,32.452366667,-100.397166667
FAA,10685,32.78,-96.568055556
FAA,10684,32.815655556,-96.58345
FAA,10683,33.158055556,-95.599166667
FAA,10682,29.606472222,-95.618861111
FAA,10681,29.56545,-95.688863889
FAA,10680,29.615234167,-95.60439
FAA,10679,29.643010833,-95.6071675
FAA,10678,29.643566111,-95.581055833
FAA,10677,29.641899444,-95.553555
FAA,10676,29.628055556,-95.556666667
FAA,10675,29.805472222,-95.508041667
FAA,10674,29.831633333,-98.462402778
FAA,10673,30.032997778,-95.501328889
FAA,10672,30.019291667,-95.442916667
FAA,10671,26.147021111,-97.173860833
FAA,10670,29.642174722,-95.211600556
FAA,10669,30.1841,-94.506027222
FAA,10668,29.528840833,-94.76603
FAA,10667,31.166795556,-105.3588425
FAA,10666,33.637219444,-96.6243
FAA,10665,33.650383611,-96.609436389
FAA,10664,29.567219444,-97.946961111
FAA,10663,29.786064722,-96.043291111
FAA,10662,29.611061944,-95.010483333
FAA,10661,29.323458333,-95.055638889
FAA,10660,29.852780556,-97.946730556
FAA,10659,29.508863889,-98.580191667
FAA,10658,29.460787778,-98.330568611
FAA,10657,29.352144444,-98.544941667
FAA,10656,29.444676667,-98.640020833
FAA,10655,29.513411111,-98.588894444
FAA,10654,29.426899444,-98.499739444
FAA,10653,29.43465,-98.4178
FAA,10652,29.619683333,-98.492825
FAA,10651,29.507652778,-98.571305556
FAA,10650,29.431344167,-98.377791944
FAA,10649,29.489475,-98.547580556
FAA,10648,29.553283889,-98.491962222
FAA,10647,29.361346389,-98.449182222
FAA,10646,29.422455278,-98.483905556
FAA,10645,29.467738889,-98.695336111
FAA,10644,29.641891944,-98.578075833
FAA,10643,29.582133333,-98.581022222
FAA,10642,29.433010278,-98.492239167
FAA,10641,29.417652778,-98.286177778
FAA,10640,31.465802778,-100.433966667
FAA,10639,31.418773056,-100.470649722
FAA,10638,32.864016111,-97.395574167
FAA,10637,29.700220278,-93.864053889
FAA,10636,29.720277778,-93.868333333
FAA,10635,29.693274722,-93.966835833
FAA,10634,29.717527778,-93.863297222
FAA,10633,29.712719722,-93.859608889
FAA,10632,32.917275,-96.508469444
FAA,10631,30.465,-97.662561111
FAA,10630,32.884444444,-96.464444444
FAA,10629,29.576269444,-95.771563889
FAA,10628,32.975133333,-96.726069444
FAA,10627,32.996194444,-96.665619444
FAA,10626,32.986788333,-96.697496667
FAA,10625,33.025825,-97.459266667
FAA,10624,33.040127778,-97.548152778
FAA,10623,28.306522222,-97.28055
FAA,10622,28.313616389,-97.045546111
FAA,10621,32.797122222,-95.443841667
FAA,10620,32.661097222,-95.017011111
FAA,10619,33.184004722,-96.448040556
FAA,10618,33.124722222,-96.521944444
FAA,10617,27.335044444,-97.128038333
FAA,10616,28.426388889,-96.449444444
FAA,10615,28.445,-96.448333333
FAA,10614,28.624996389,-96.683590556
FAA,10613,26.072300278,-97.1635825
FAA,10612,29.391067222,-94.764084444
FAA,10611,29.383289722,-94.773529167
FAA,10610,29.908933333,-93.923527778
FAA,10609,29.917158611,-93.887391389
FAA,10608,29.936561111,-93.988877778
FAA,10607,27.715865833,-97.173044167
FAA,10606,27.846388889,-97.063055556
FAA,10605,28.690833333,-96.551633333
FAA,10604,33.043538889,-96.837458333
FAA,10603,33.022616667,-96.766555556
FAA,10602,33.068453611,-96.801389167
FAA,10601,33.073291944,-96.147488333
FAA,10600,33.073552778,-96.814700833
FAA,10599,33.0723425,-96.808889167
FAA,10598,33.013452778,-96.789952778
FAA,10597,33.032222222,-94.960833333
FAA,10596,28.897222222,-99.117222222
FAA,10595,29.597045278,-95.369420278
FAA,10594,29.578444444,-95.391533333
FAA,10593,29.558638889,-95.280805556
FAA,10592,29.564652778,-95.388033333
FAA,10591,29.581621667,-95.307158889
FAA,10590,29.585232778,-95.303547778
FAA,10589,29.576621944,-95.332993056
FAA,10588,29.563288611,-95.249657222
FAA,10587,29.590510278,-95.282991667
FAA,10586,29.659166667,-95.111944444
FAA,10585,29.692173333,-95.196044444
FAA,10584,29.689673333,-95.201044722
FAA,10583,29.6605075,-95.201878056
FAA,10582,33.659661111,-95.5465
FAA,10581,33.688602778,-95.550463889
FAA,10580,26.239452778,-98.370722222
FAA,10579,31.732788889,-95.626
FAA,10578,28.716378889,-96.214133333
FAA,10577,28.792222222,-96.041944444
FAA,10576,28.713166667,-96.409166667
FAA,10575,31.854722222,-102.366111111
FAA,10574,31.846216667,-102.374327778
FAA,10573,30.232707222,-97.91473
FAA,10572,32.859166667,-97.23
FAA,10571,32.826388889,-97.212777778
FAA,10570,33.778513889,-97.732580556
FAA,10569,29.694669167,-98.146953333
FAA,10568,29.716025,-98.124188889
FAA,10567,30.392083333,-96.077983333
FAA,10566,29.550536111,-95.085741667
FAA,10565,33.198177222,-94.681316389
FAA,10564,31.612722222,-94.647583333
FAA,10563,33.176075,-95.235391667
FAA,10562,33.060120278,-95.157718333
FAA,10561,33.175444444,-94.970761111
FAA,10560,29.562735556,-95.564111389
FAA,10559,32.800254167,-98.066724444
FAA,10558,32.798811111,-98.146175
FAA,10557,32.83346,-98.051987222
FAA,10556,32.461505556,-97.0087
FAA,10555,31.99675,-102.100944444
FAA,10554,29.556617778,-98.929473889
FAA,10553,32.779222222,-96.601122222
FAA,10552,32.708463889,-96.560268333
FAA,10551,32.711241667,-96.557490278
FAA,10550,32.791794167,-96.563601944
FAA,10549,31.198516667,-99.578305556
FAA,10548,33.220344444,-96.683477778
FAA,10547,33.213983333,-96.632733333
FAA,10546,28.721375,-95.873850278
FAA,10545,29.001923333,-96.066904167
FAA,10544,32.586802778,-97.183344722
FAA,10543,32.582080556,-97.14251
FAA,10542,32.567225,-97.095588889
FAA,10541,29.673238889,-97.6538
FAA,10540,31.336416667,-94.743916667
FAA,10539,33.089008333,-96.592075
FAA,10538,33.588730556,-101.893877778
FAA,10537,33.573791667,-101.898997222
FAA,10536,33.474011111,-101.9875
FAA,10535,33.603855556,-101.916394444
FAA,10534,33.576869444,-101.890230556
FAA,10533,33.45,-101.939
FAA,10532,33.591751667,-101.847666389
FAA,10531,32.568333333,-94.733055556
FAA,10530,32.533583333,-94.729361111
FAA,10529,32.500163889,-94.731047222
FAA,10528,30.583519167,-98.8086525
FAA,10527,29.553080556,-98.350538889
FAA,10526,33.044088889,-97.0053
FAA,10525,29.790333333,-99.701852778
FAA,10524,29.488287778,-95.107430278
FAA,10523,27.53395,-99.477847222
FAA,10522,27.606716667,-99.479452778
FAA,10521,31.140402778,-98.2066
FAA,10520,29.395025,-94.986358333
FAA,10519,30.36,-98.059444444
FAA,10518,30.332777778,-97.971944444
FAA,10517,31.797937222,-97.379735278
FAA,10516,29.701339167,-95.078263333
FAA,10515,29.987475,-96.952808333
FAA,10514,30.007222222,-97.853333333
FAA,10513,27.489269722,-97.850229722
FAA,10512,31.113313889,-97.802658333
FAA,10511,32.373341667,-94.867361111
FAA,10510,30.018288889,-99.114322222
FAA,10509,30.043611111,-99.151111111
FAA,10508,31.849936111,-103.090919444
FAA,10507,28.850256389,-97.878890556
FAA,10506,32.592388889,-96.317652778
FAA,10505,29.833663889,-95.818805556
FAA,10504,29.786686111,-95.784075
FAA,10503,30.498333333,-99.781111111
FAA,10502,28.932491667,-98.525308333
FAA,10501,30.401311111,-97.960012222
FAA,10500,30.455961111,-97.934330556
FAA,10499,31.345,-96.165
FAA,10498,29.900555556,-95.585833333
FAA,10497,32.902777778,-96.956666667
FAA,10496,32.834680556,-96.961902778
FAA,10495,32.912966667,-96.952469444
FAA,10494,29.476625278,-95.402161944
FAA,10493,27.861136667,-97.198878889
FAA,10492,27.835304444,-97.203601111
FAA,10491,27.844748611,-97.223879167
FAA,10490,30.495277778,-97.531388889
FAA,10489,30.553531667,-97.606116389
FAA,10488,32.8009625,-97.179456667
FAA,10487,32.806472222,-97.163277778
FAA,10486,30.698219444,-95.557961111
FAA,10485,29.994641667,-95.276888889
FAA,10484,29.789116944,-95.608555833
FAA,10483,29.85717,-95.50633
FAA,10482,29.736340556,-95.547443333
FAA,10481,29.728563333,-95.594389167
FAA,10480,29.699713889,-95.390677778
FAA,10479,29.966694444,-95.407277778
FAA,10478,29.736895833,-95.4616075
FAA,10477,29.751944444,-95.457222222
FAA,10476,29.747173056,-95.417995278
FAA,10475,29.760783611,-95.397716667
FAA,10474,29.782171944,-95.417439167
FAA,10473,29.758839167,-95.363826944
FAA,10472,29.788694444,-95.691555556
FAA,10471,29.708125,-95.402727778
FAA,10470,29.7230075,-95.471052222
FAA,10469,29.688375,-95.452072222
FAA,10468,29.926056944,-95.59161
FAA,10467,29.783560833,-95.442995556
FAA,10466,29.990069444,-95.568069444
FAA,10465,29.747783333,-95.3676
FAA,10464,29.659120278,-95.428829167
FAA,10463,29.691896944,-95.406883889
FAA,10462,29.729118333,-95.464663056
FAA,10461,29.791338333,-95.44494
FAA,10460,29.648563889,-95.274102222
FAA,10459,29.765227778,-95.371326944
FAA,10458,29.723285,-95.457996389
FAA,10457,29.868030556,-95.408336111
FAA,10456,29.987720833,-95.354380278
FAA,10455,29.975221111,-95.368825278
FAA,10454,29.8568925,-95.539386667
FAA,10453,29.795925,-95.458930556
FAA,10452,29.813281667,-95.336325556
FAA,10451,29.614676667,-95.354938056
FAA,10450,29.7105075,-95.398828056
FAA,10449,29.694205556,-95.520133333
FAA,10448,29.780705556,-95.545169444
FAA,10447,29.765833333,-95.398444444
FAA,10446,29.637176667,-95.457163333
FAA,10445,29.569678611,-95.437718611
FAA,10444,29.710228889,-95.278546944
FAA,10443,29.785833333,-95.458333333
FAA,10442,29.752522222,-95.456613889
FAA,10441,29.801894167,-95.565498889
FAA,10440,29.725507222,-95.429662222
FAA,10439,29.727722222,-95.447166667
FAA,10438,29.760505833,-95.387438611
FAA,10437,29.546941667,-95.016941667
FAA,10436,29.562222222,-95.090833333
FAA,10435,29.713922222,-95.395194444
FAA,10434,29.656619722,-95.320214722
FAA,10433,29.817449722,-95.663279444
FAA,10432,29.926058333,-95.523552778
FAA,10431,29.879669722,-95.630778056
FAA,10430,29.716063056,-95.476885833
FAA,10429,29.834393611,-95.655501389
FAA,10428,29.680786111,-95.401328333
FAA,10427,29.755505833,-95.361604722
FAA,10426,29.790833333,-95.438888889
FAA,10425,29.726896111,-95.483275
FAA,10424,29.897,-95.395166667
FAA,10423,29.7807825,-95.268546111
FAA,10422,29.933555556,-95.333546667
FAA,10421,29.753839167,-95.365493611
FAA,10420,29.734396111,-95.500775278
FAA,10419,29.700791667,-95.669669444
FAA,10418,29.831615833,-95.655223611
FAA,10417,29.759166667,-95.3675
FAA,10416,29.852169722,-95.408549444
FAA,10415,29.789393333,-95.277435278
FAA,10414,29.928038889,-95.588947222
FAA,10413,29.789394722,-95.611055833
FAA,10412,29.707686111,-95.399291667
FAA,10411,29.741895833,-95.484663611
FAA,10410,29.690231111,-95.527720833
FAA,10409,29.76285,-95.32775
FAA,10408,29.7921725,-95.634945278
FAA,10407,29.674676389,-95.618278889
FAA,10406,29.721896667,-95.522164722
FAA,10405,29.957444167,-95.4193825
FAA,10404,29.928000556,-95.355769722
FAA,10403,29.619669444,-94.207127222
FAA,10402,32.013758056,-97.981421944
FAA,10401,31.250291667,-93.778930556
FAA,10400,29.891166667,-95.732666667
FAA,10399,26.175083333,-97.669583333
FAA,10398,26.175077778,-97.669586111
FAA,10397,26.168475,-97.666569444
FAA,10396,31.071666667,-97.682222222
FAA,10395,32.885662778,-100.135379722
FAA,10394,32.332027778,-96.115811111
FAA,10393,32.335525,-96.116386111
FAA,10392,33.122288889,-96.1251
FAA,10391,32.934122222,-97.09535
FAA,10390,32.680011111,-95.723269444
FAA,10389,32.7001325,-97.050285556
FAA,10388,32.776052778,-97.060941667
FAA,10387,32.732916667,-97.050427778
FAA,10386,32.702076667,-97.048063333
FAA,10385,32.9,-98.533333333
FAA,10384,32.729444444,-95.564722222
FAA,10383,32.2422,-97.746
FAA,10382,32.73605,-94.943272222
FAA,10381,30.718800278,-97.773346389
FAA,10380,32.878180833,-96.658606389
FAA,10379,32.887625,-96.6836075
FAA,10378,32.866791667,-96.540545556
FAA,10377,32.919641667,-96.660858333
FAA,10376,29.3132,-94.778352778
FAA,10375,29.312422222,-94.779116667
FAA,10374,29.246071389,-94.864641667
FAA,10373,29.308055556,-94.769166667
FAA,10372,29.273416667,-94.8175
FAA,10371,29.325,-94.784722222
FAA,10370,29.322777778,-94.786111111
FAA,10369,29.323291667,-94.782973333
FAA,10368,33.645475,-97.163525
FAA,10367,33.132222222,-96.788888889
FAA,10366,29.485269444,-95.208322222
FAA,10365,28.971666667,-95.283055556
FAA,10364,28.966388889,-95.290555556
FAA,10363,28.949722222,-95.357222222
FAA,10362,28.976913333,-95.3174375
FAA,10361,29.075244444,-95.360493889
FAA,10360,30.262777778,-98.880611111
FAA,10359,32.930072222,-97.309069444
FAA,10358,32.663744444,-97.286403889
FAA,10357,32.847627778,-97.189457222
FAA,10356,32.826944444,-97.305833333
FAA,10355,32.73475,-97.3442
FAA,10354,32.896111111,-97.313055556
FAA,10353,32.758463333,-97.341961389
FAA,10352,32.761388889,-97.244166667
FAA,10351,32.7275,-97.326111111
FAA,10350,32.726975,-97.326583333
FAA,10349,32.976388889,-97.308611111
FAA,10348,32.919634833,-97.309803833
FAA,10347,32.656927778,-97.421683333
FAA,10346,32.736788889,-97.3381
FAA,10345,32.73815,-97.341547222
FAA,10344,32.777907222,-97.325016389
FAA,10343,33.049166667,-97.2935
FAA,10342,32.797005556,-97.146066667
FAA,10341,33.023055556,-97.288333333
FAA,10340,32.730833333,-97.346091667
FAA,10339,30.678888889,-100.130277778
FAA,10338,29.951881389,-98.224456389
FAA,10337,32.529163889,-96.727911111
FAA,10336,32.938611111,-96.3675
FAA,10335,27.256708889,-98.094170278
FAA,10334,31.694166667,-96.169722222
FAA,10333,32.361111111,-95.875555556
FAA,10332,32.379166667,-96.686944444
FAA,10331,31.771641667,-106.435447222
FAA,10330,31.774861111,-106.470680556
FAA,10329,31.791116667,-106.263583333
FAA,10328,31.777338889,-106.481055556
FAA,10327,31.9032,-106.5653
FAA,10326,31.757416667,-106.346972222
FAA,10325,31.850106389,-106.417208333
FAA,10324,28.670666667,-100.459861111
FAA,10323,28.713888889,-100.454722222
FAA,10322,28.713555556,-100.453861111
FAA,10321,29.586905833,-96.345521667
FAA,10320,30.234452778,-98.171247222
FAA,10319,29.483416667,-95.008172222
FAA,10318,31.183065556,-94.780627222
FAA,10317,32.631661111,-96.855227778
FAA,10316,33.178,-97.0926
FAA,10315,33.218491667,-97.167025
FAA,10314,33.709586111,-96.583802778
FAA,10313,31.933446111,-105.200511667
FAA,10312,29.715083333,-95.144008333
FAA,10311,29.728838611,-95.089097222
FAA,10310,33.218319444,-97.596933333
FAA,10309,29.240519444,-95.344658333
FAA,10308,32.820555556,-96.849694444
FAA,10307,32.907903056,-96.890559167
FAA,10306,32.801027778,-96.815777778
FAA,10305,32.880403333,-96.761388611
FAA,10304,32.914291111,-96.752221389
FAA,10303,32.773740278,-96.798334444
FAA,10302,32.733833333,-96.97225
FAA,10301,32.683333333,-96.858055556
FAA,10300,32.781795833,-96.798056667
FAA,10299,32.809761111,-96.8395
FAA,10298,32.760480556,-96.8244
FAA,10297,32.6452,-96.877877778
FAA,10296,32.912480556,-96.774622222
FAA,10295,32.802906111,-96.821112778
FAA,10294,32.787350833,-96.734721111
FAA,10293,32.848738333,-96.878892222
FAA,10292,32.775129167,-96.796667778
FAA,10291,32.773333333,-96.800277778
FAA,10290,32.643744722,-96.877501944
FAA,10289,32.788330556,-96.7801
FAA,10288,32.690669444,-96.9153
FAA,10287,32.885125,-96.707222222
FAA,10286,29.927566667,-95.632786111
FAA,10285,29.112919444,-97.284344444
FAA,10284,32.542183333,-97.391683333
FAA,10283,33.217777778,-96.983333333
FAA,10282,29.889533333,-95.058452778
FAA,10281,30.099886111,-97.72675
FAA,10280,27.741140556,-97.434992222
FAA,10279,27.777833333,-97.394375
FAA,10278,27.723333333,-97.573333333
FAA,10277,27.833079722,-97.540271667
FAA,10276,27.748672222,-97.384905556
FAA,10275,27.685136111,-97.37745
FAA,10274,27.780058333,-97.414802778
FAA,10273,30.285236111,-95.467608333
FAA,10272,30.335209167,-95.452995833
FAA,10271,30.345208611,-95.477718611
FAA,10270,33.229933333,-95.895902778
FAA,10269,31.896277778,-98.605444444
FAA,10268,29.695236111,-96.543819444
FAA,10267,30.539646111,-96.226070556
FAA,10266,30.540479444,-96.222459444
FAA,10265,30.582361111,-96.278194444
FAA,10264,32.333055556,-97.437777778
FAA,10263,34.439144444,-100.228752778
FAA,10262,29.835722222,-95.108888889
FAA,10261,30.532625,-97.813441667
FAA,10260,32.166436111,-94.3461
FAA,10259,32.955833333,-96.913055556
FAA,10258,32.995688889,-96.929302778
FAA,10257,33.02865,-96.887
FAA,10256,35.929166667,-100.313694444
FAA,10255,30.521055556,-96.716555556
FAA,10254,30.75865,-98.24875
FAA,10253,32.497638889,-97.368791667
FAA,10252,32.494028056,-97.369739167
FAA,10251,29.746663889,-98.363336111
FAA,10250,30.656936111,-96.346861111
FAA,10249,25.977836111,-97.515988889
FAA,10248,33.188291667,-102.2682
FAA,10247,32.231997222,-101.471530556
FAA,10246,29.724951667,-95.461051944
FAA,10245,28.40669875,-97.730864583
FAA,10244,32.839016944,-97.147511389
FAA,10243,32.834002778,-97.122616667
FAA,10242,30.101323333,-94.131013889
FAA,10241,30.146878611,-94.177960278
FAA,10240,30.070083333,-94.118794444
FAA,10239,29.7474,-94.947013889
FAA,10238,29.768761111,-94.978188889
FAA,10237,29.803280833,-95.003816667
FAA,10236,29.822252778,-94.902305556
FAA,10235,29.821612222,-94.922981111
FAA,10234,28.979888889,-95.992330556
FAA,10233,29.004763889,-95.981872222
FAA,10232,28.982479167,-96.028847778
FAA,10231,33.078055556,-97.140833333
FAA,10230,29.588283611,-98.946141389
FAA,10229,32.88,-97.532083333
FAA,10228,30.182130556,-97.960986111
FAA,10227,30.300833333,-98.001944444
FAA,10226,30.321388889,-97.656666667
FAA,10225,30.225555556,-97.773888889
FAA,10224,30.304577778,-97.746533333
FAA,10223,30.323815556,-97.867786389
FAA,10222,30.337425,-97.906119444
FAA,10221,30.3129,-97.759433333
FAA,10220,30.422788889,-97.927013889
